Player Id,This week,Last week,End 2020,Ctry,First Name, Last Name,avg_pts,Total pts,Events played (divisor),points lost,points gained,Events played (actual),Week, Weekend date,
23733,1120,1081,750,FRA,Frederic,LaCroix,0.0491,1.97,40,-3.97,-,32,23,6th June 2021,
26935,1120,1109,1090,AUT,Alexander,,0.0491,1.97,40,-0.7,-,18,23,6th June 2021,
16138,1124,1102,1275,USA,Brian,Richey,0.0489,1.96,40,-1.24,1.4,33,23,6th June 2021,
17564,1124,1093,732,USA,Dominic,Bozzelli,0.0489,2.2,45,-4.68,-,45,23,6th June 2021,
18869,1124,1112,945,USA,Rick,Lamb,0.0489,1.96,40,-1.75,-,40,23,6th June 2021,
13093,1127,1093,889,THA,Raththee,Sirithanakunsak,0.0487,1.95,40,-2.18,-,17,23,6th June 2021,
22963,1127,1086,882,RSA,Clinton,Grobler,0.0487,2,41,-2.2,-,41,23,6th June 2021,
21202,1129,1105,1221,RSA,Albert,Venter,0.0486,1.94,40,-1.24,1.2,39,23,6th June 2021,
16807,1130,1090,898,USA,Chase,Wright,0.0484,2.37,49,-2.54,-,49,23,6th June 2021,
26226,1131,1120,1753,JPN,Tomofumi,Ouchi,0.0482,1.93,40,-0.35,1.85,17,23,6th June 2021,
3323,1132,1119,1088,ENG,Graeme,Storm,0.0481,1.92,40,-0.75,-,15,23,6th June 2021,
18555,1132,1116,1054,ENG,Jamie,Rutherford,0.0481,1.92,40,-0.99,-,19,23,6th June 2021,
21885,1134,1101,889,USA,Jonathan,Garrick,0.0479,1.92,40,-2.2,-,20,23,6th June 2021,
16921,1135,1118,963,NZL,Harry,Bateman,0.0478,1.91,40,-1.67,-,19,23,6th June 2021,
19552,1135,1111,934,USA,Ethan,Tracy,0.0478,1.91,40,-1.86,-,27,23,6th June 2021,
15864,1137,1097,924,RSA,Ruan,de,0.0476,2.29,48,-2.53,-,48,23,6th June 2021,
11661,1137,1122,1098,SWE,Pontus,Widegren,0.0476,1.9,40,-0.7,-,27,23,6th June 2021,
26477,1139,1117,975,RSA,Hennie,O'Kennedy,0.0474,1.89,40,-1.58,-,34,23,6th June 2021,
15653,1140,1115,948,THA,Kasidit,Lepkurte,0.0473,1.89,40,-1.8,-,24,23,6th June 2021,
17197,1141,1125,1503,RSA,CJ,du,0.0472,1.89,40,-0.41,1.23,39,23,6th June 2021,
874,1142,1113,701,RSA,Ernie,Els,0.047,1.88,40,-4.73,-,22,23,6th June 2021,
26197,1143,1124,1118,RSA,Reinhardt,Blaauw,0.0469,1.88,40,-0.6,-,31,23,6th June 2021,
15614,1144,1127,1412,USA,Andrew,Yun,0.0466,1.86,40,-0.74,1.32,18,23,6th June 2021,
12838,1145,1109,765,ENG,Steve,Lewton,0.0465,1.86,40,-3.88,-,38,23,6th June 2021,
19979,1145,1126,1355,ENG,Jamie,Dick,0.0465,1.86,40,-0.8,1.2,16,23,6th June 2021,
19164,1147,1137,,JPN,Yuya,Tokumitsu,0.0463,1.85,40,-,1.85,2,23,6th June 2021,
19068,1147,1129,1128,AUS,Haydn,Barron(Am),0.0463,1.85,40,-0.55,-,3,23,6th June 2021,
13151,1149,1141,1894,JPN,Tomohiro,Umeyama,0.046,1.84,40,-,1.84,28,23,6th June 2021,
18713,1149,1121,895,USA,Kevin,Lucas,0.046,1.84,40,-2.25,-,37,23,6th June 2021,
18983,1149,1131,1087,CHN,Lin,Yuxin(Am),0.046,1.84,40,-0.84,-,12,23,6th June 2021,
19874,1152,1129,1020,FRA,Maxime,Radureau,0.0456,1.82,40,-1.25,-,16,23,6th June 2021,
13544,1153,1146,1894,USA,Josh,Hart,0.0455,1.82,40,-,1.82,3,23,6th June 2021,
21970,1153,1132,1024,FRA,Julien,De,0.0455,1.82,40,-1.22,-,34,23,6th June 2021,
5697,1155,1133,1053,AUS,Steve,Allan,0.0454,1.82,40,-1.1,-,9,23,6th June 2021,
18202,1155,1123,813,ENG,Jack,Harrison,0.0454,1.82,40,-3.13,-,33,23,6th June 2021,
14688,1157,1133,1048,POR,Tomas,Silva,0.0453,1.81,40,-1.12,-,21,23,6th June 2021,
7045,1158,1142,1468,JPN,Azuma,Yano,0.0451,1.8,40,-0.67,1.3,27,23,6th June 2021,
20431,1159,1144,1135,ENG,Michael,Bullen,0.045,1.8,40,-0.57,-,20,23,6th June 2021,
22643,1159,1878,,KOR,Kangho,Cha,0.045,1.8,40,-,1.8,5,23,6th June 2021,
24903,1159,1147,1894,RSA,Otto,Van,0.045,1.8,40,-,1.8,3,23,6th June 2021,
11738,1162,1133,990,TPE,Hung,Chien-Yao,0.0448,1.79,40,-1.57,-,17,23,6th June 2021,
17790,1163,1138,1009,AUS,Aaron,Wilkin,0.0447,1.79,40,-1.37,-,27,23,6th June 2021,
7020,1164,1147,1106,KOR,Soonsang,Hong,0.044,1.76,40,-0.8,-,34,23,6th June 2021,
24541,1164,1145,946,HKG,Motin,Yeung,0.044,1.76,40,-1.94,-,22,23,6th June 2021,
16563,1166,1139,932,TPE,Lee,Chieh-po,0.0439,1.75,40,-2.03,-,22,23,6th June 2021,
7048,1167,1150,1123,SWE,Carl,Pettersson,0.0438,1.75,40,-0.7,-,5,23,6th June 2021,
21642,1168,1151,1406,USA,Joseph,Winslow,0.0435,1.74,40,-0.77,1.21,39,23,6th June 2021,
21310,1169,1139,879,USA,Charlie,Danielson,0.0434,1.74,40,-2.48,-,10,23,6th June 2021,
13480,1170,1161,1894,JPN,Yuichi,Ohta,0.0433,1.73,40,-,1.73,5,23,6th June 2021,
10292,1171,1142,848,USA,Steve,Wheatcroft,0.0432,1.73,40,-2.83,-,18,23,6th June 2021,
5771,1172,1152,1072,IND,Jyoti,Randhawa,0.0429,1.72,40,-1.06,-,18,23,6th June 2021,
10189,1173,1157,1012,JPN,Yuta,Kinoshita,0.0428,1.71,40,-1.42,-,32,23,6th June 2021,
17775,1174,1168,1894,KOR,Geonha,Kim,0.0427,1.71,40,-,1.71,24,23,6th June 2021,
17460,1175,1161,1133,KOR,Seunghwan,Jung,0.0426,1.7,40,-0.68,-,13,23,6th June 2021,
15487,1175,1161,1126,MEX,Sebastian,Vazquez,0.0426,1.7,40,-0.73,-,29,23,6th June 2021,
6846,1177,1159,1077,USA,Ricky,Barnes,0.0425,1.7,40,-1.05,-,32,23,6th June 2021,
18860,1178,1153,976,SWE,Oscar,Zetterwall,0.0424,1.7,40,-1.76,-,20,23,6th June 2021,
14970,1179,1165,1543,FRA,Clement,Berardo,0.0423,1.69,40,-0.5,1.26,26,23,6th June 2021,
24756,1180,1158,1044,THA,Panuwat,Bulsombath,0.0421,1.68,40,-1.25,-,17,23,6th June 2021,
25600,1180,1168,1155,GER,Lukas,Euler,0.0421,1.68,40,-0.6,-,7,23,6th June 2021,
27820,1182,1170,1160,USA,John,Pak,0.0419,1.68,40,-0.58,-,1,23,6th June 2021,
15150,1183,1155,967,THA,Suttijet,Kooratanapisan,0.0418,1.67,40,-2.03,-,33,23,6th June 2021,
26134,1183,1147,844,USA,John,Somers,0.0418,1.67,40,-2.95,-,34,23,6th June 2021,
11048,1185,1155,828,USA,Sam,Saunders,0.0416,1.66,40,-3.16,-,32,23,6th June 2021,
22832,1185,1165,1071,COL,Santiago,Gomez,0.0416,1.66,40,-1.12,-,20,23,6th June 2021,
19851,1185,1159,955,CZE,Jan,,0.0416,1.66,40,-1.94,-,33,23,6th June 2021,
12360,1188,1164,978,GER,Jonas,Kolbing,0.0415,1.66,40,-1.78,-,34,23,6th June 2021,
25563,1189,1165,1029,USA,Brian,Carlson,0.0414,1.65,40,-1.36,-,20,23,6th June 2021,
22852,1190,1173,1894,AUS,John,Lyras,0.0413,1.65,40,-0.08,1.73,9,23,6th June 2021,
12332,1191,1171,1007,THA,Namchok,Tantipokhakul,0.0408,1.63,40,-1.56,-,28,23,6th June 2021,
24345,1192,1171,1065,RSA,Marthin,Scheepers,0.0406,1.62,40,-1.2,-,32,23,6th June 2021,
19083,1192,1179,1636,JPN,Taisho,Okabe,0.0406,1.62,40,-0.3,1.24,19,23,6th June 2021,
17835,1194,1183,1894,ENG,Gary,King,0.0405,1.62,40,-,1.62,13,23,6th June 2021,
28194,1194,1183,,KOR,Sejin,Lee,0.0405,1.62,40,-,1.62,5,23,6th June 2021,
10624,1196,1181,1237,FRA,Edouard,Dubois,0.0403,1.61,40,-1.62,1.32,24,23,6th June 2021,
19906,1196,1175,1033,SCO,Craig,Ross,0.0403,1.61,40,-1.39,-,31,23,6th June 2021,
17895,1198,1188,1894,ITA,Stefano,Pitoni,0.04,1.6,40,-,1.6,18,23,6th June 2021,
19827,1198,1176,1047,KOR,Junhyeok,Park,0.04,1.6,40,-1.33,-,22,23,6th June 2021,
23782,1198,1188,1894,IRL,Paul,McBride,0.04,1.6,40,-,1.6,28,23,6th June 2021,
23000,1198,1188,1894,ESP,Alex,Esmatges,0.04,1.6,40,-,1.6,22,23,6th June 2021,
26506,1198,1188,1894,ITA,Gregorio,De,0.04,1.6,40,-,1.6,13,23,6th June 2021,
26500,1198,1188,1894,ENG,Reece,Samson,0.04,1.6,40,-,1.6,10,23,6th June 2021,
27463,1204,1180,1142,ENG,Bailey,Gill,0.0399,1.6,40,-0.75,-,8,23,6th June 2021,
21380,1205,1185,1894,AUS,Louis,Dobbelaar(Am),0.0398,1.59,40,-0.02,1.61,7,23,6th June 2021,
9984,1206,1176,962,THA,Chinnarat,Phadungsil,0.0397,1.59,40,-2.01,-,23,23,6th June 2021,
23523,1207,1173,967,RSA,Estiaan,Conradie,0.0396,1.59,40,-1.94,-,35,23,6th June 2021,
27687,1208,1201,1894,ENG,Thomas,Forster,0.0393,1.57,40,-,1.57,9,23,6th June 2021,
17401,1209,1185,1089,JPN,Takanori,Konishi,0.039,1.56,40,-1.11,-,26,23,6th June 2021,
20713,1209,1195,1150,GER,Michael,Hirmer,0.039,1.56,40,-0.75,-,22,23,6th June 2021,
7708,1211,1197,895,AUS,Ashley,Hall,0.0388,1.55,40,-2.54,-,16,23,6th June 2021,
22738,1211,1197,1149,AUS,Jediah,Morgan(Am),0.0388,1.55,40,-0.76,-,8,23,6th June 2021,
23823,1213,1203,1858,IND,Sachin,Baisoya,0.0387,1.55,40,-0.09,1.6,20,23,6th June 2021,
12889,1214,1178,852,MAS,Nicholas,Fung,0.0386,1.55,40,-2.98,-,29,23,6th June 2021,
15536,1215,1188,1026,KOR,Minjun,Kim,0.0384,1.53,40,-1.5,-,29,23,6th June 2021,
20256,1216,1202,1145,DEN,Nicolai,Tinning,0.0383,1.53,40,-0.81,-,30,23,6th June 2021,
6150,1217,1199,856,WAL,Bradley,Dredge,0.0381,1.52,40,-2.94,-,20,23,6th June 2021,
15100,1218,1209,1219,JPN,Naoto,Takayanagi,0.038,1.52,40,-0.48,-,34,23,6th June 2021,
20414,1218,1215,1078,SWE,Per,Langfors,0.038,1.63,43,-1.52,-,43,23,6th June 2021,
21394,1218,1199,1031,IND,Priyanshu,Singh,0.038,1.52,40,-1.48,-,25,23,6th June 2021,
20633,1221,1212,1661,IMN,Tom,Gandy,0.0378,1.51,40,-0.3,1.2,35,23,6th June 2021,
24317,1221,1207,1124,THA,Thaya,Limpipolpaibul,0.0378,1.51,40,-0.93,-,17,23,6th June 2021,
28324,1223,1221,,USA,Brad,Marek,0.0375,1.5,40,-,1.5,1,23,6th June 2021,
15610,1224,1181,856,USA,Luke,Guthrie,0.0374,1.8,48,-2.67,-,48,23,6th June 2021,
15967,1224,1208,1091,THA,Arnond,Vongvanij,0.0374,1.5,40,-1.16,-,23,23,6th June 2021,
26741,1226,1210,1110,RSA,Byron,Coetzee,0.0372,1.49,40,-1.05,-,24,23,6th June 2021,
21502,1227,1217,1217,USA,Brad,Brunner,0.0371,1.48,40,-0.52,-,19,23,6th June 2021,
15608,1228,1185,940,USA,Blayne,Barber,0.037,1.55,42,-2.18,-,42,23,6th June 2021,
23123,1228,1196,914,KOR,Hanmil,Jung,0.037,1.48,40,-2.5,-,31,23,6th June 2021,
20597,1230,1221,1195,GER,Jakob,van,0.0369,1.47,40,-0.62,-,20,23,6th June 2021,
11274,1231,1203,931,USA,Andrew,Svoboda,0.0368,1.47,40,-2.32,-,22,23,6th June 2021,
25237,1231,1218,1168,FRA,Henry,Simpson,0.0368,1.47,40,-0.73,-,29,23,6th June 2021,
19351,1233,1203,943,RSA,Matthew,Spacey,0.0367,1.47,40,-2.25,-,31,23,6th June 2021,
22648,1234,1206,918,KOR,Woojin,Jung,0.0363,1.45,40,-2.47,-,25,23,6th June 2021,
21854,1234,1215,1022,ENG,Bradley,Moore,0.0363,1.45,40,-1.6,-,23,23,6th June 2021,
19817,1236,1229,1166,KOR,Sungmin,Cho,0.0362,1.45,40,-0.78,-,30,23,6th June 2021,
6453,1237,1226,1122,MAS,M.,Sasidaran,0.036,1.44,40,-1.01,-,8,23,6th June 2021,
16722,1237,1239,1894,CHN,Zhou,Ziqin(Am),0.036,1.44,40,-,1.44,10,23,6th June 2021,
18301,1237,1878,1894,KOR,Junhyung,An,0.036,1.44,40,-,1.44,7,23,6th June 2021,
16695,1240,1221,1044,USA,Derek,Barron,0.0359,1.43,40,-1.5,-,16,23,6th June 2021,
14276,1240,1226,1113,JPN,Yuto,Soeda,0.0359,1.43,40,-1.09,-,30,23,6th June 2021,
21839,1240,1232,1231,GER,Philipp,Matlari(Am),0.0359,1.43,40,-0.5,-,6,23,6th June 2021,
22465,1240,1218,1026,ENG,Marco,Penge,0.0359,1.43,40,-1.6,-,23,23,6th June 2021,
24463,1240,1194,804,USA,Trevor,Sluman,0.0359,1.44,40,-3.63,-,29,23,6th June 2021,
17144,1245,1225,1083,AUS,Taylor,MacDonald,0.0358,1.43,40,-1.26,-,12,23,6th June 2021,
23152,1246,1237,1684,RSA,Quintin,Wilsnach,0.0357,1.43,40,-0.35,1.2,33,23,6th June 2021,
21033,1247,1239,1260,JPN,Shota,Seki,0.0355,1.42,40,-0.42,-,5,23,6th June 2021,
20986,1247,1239,1260,JPN,Taisei,Yamada,0.0355,1.42,40,-0.42,-,11,23,6th June 2021,
25976,1249,1235,1178,ENG,Curtis,Knipes,0.0354,1.42,40,-0.75,-,16,23,6th June 2021,
15532,1250,1230,1076,KOR,Byungjun,Kim,0.0353,1.41,40,-1.34,-,27,23,6th June 2021,
21652,1251,1212,974,SWE,Oliver,Gillberg,0.0352,1.48,42,-2,-,42,23,6th June 2021,
13684,1252,1245,1390,THA,Thanyakon,Khrongpha,0.0351,1.41,40,-1.15,1.22,35,23,6th June 2021,
6840,1252,1224,1037,USA,Tag,Ridings,0.0351,1.51,43,-1.47,-,43,23,6th June 2021,
3990,1254,1233,1065,THA,Prayad,Marksaeng,0.035,1.4,40,-1.43,-,25,23,6th June 2021,
22508,1254,1258,1894,GER,Timo,Vahlenkamp(Am),0.035,1.4,40,-,1.4,13,23,6th June 2021,
13815,1256,1243,1152,USA,Michael,Arnaud,0.0349,1.4,40,-0.89,-,40,23,6th June 2021,
16129,1257,1253,1303,CHN,Guan,Tianlang,0.0348,1.39,40,-0.23,-,11,23,6th June 2021,
3703,1257,1253,1303,USA,Brad,Schneider,0.0348,1.39,40,-0.23,-,11,23,6th June 2021,
24493,1257,1253,1303,USA,Joshua,Lee,0.0348,1.39,40,-0.23,-,24,23,6th June 2021,
20822,1257,1251,1243,FRA,Alexandre,Petit,0.0348,1.39,40,-0.5,-,24,23,6th June 2021,
8380,1261,1245,1114,THA,Peradol,Panyathanasedh,0.0347,1.39,40,-1.12,-,24,23,6th June 2021,
17278,1261,1248,1187,IND,Anil,Bajrang,0.0347,1.39,40,-0.76,-,21,23,6th June 2021,
14117,1261,1218,986,FIN,Janne,Kaske,0.0347,1.53,44,-2.22,-,44,23,6th June 2021,
24616,1264,1258,1894,RSA,Bradley,Diggeden,0.0346,1.38,40,-0.02,1.4,21,23,6th June 2021,
24626,1264,1258,1894,RSA,Richard,Joubert,0.0346,1.38,40,-0.02,1.4,34,23,6th June 2021,
4122,1266,1249,1162,AUS,Peter,Lonard,0.0345,1.38,40,-0.85,-,9,23,6th June 2021,
24055,1266,1253,1209,ENG,Thomas,Sloman,0.0345,1.38,40,-0.65,-,11,23,6th June 2021,
11640,1268,1237,1015,USA,Andres,Gonzales,0.0342,1.37,40,-1.75,-,40,23,6th June 2021,
22668,1268,1239,1016,AUS,Kevin,Yuan,0.0342,1.37,40,-1.74,-,25,23,6th June 2021,
27752,1268,1263,1254,GER,Leon,Breimer(Am),0.0342,1.37,40,-0.5,-,3,23,6th June 2021,
16895,1271,1247,1068,RSA,Coert,Groenewald,0.0341,1.36,40,-1.42,-,34,23,6th June 2021,
20314,1271,1243,1042,ENG,James,Wilson(Mar1990),0.0341,1.37,40,-1.6,-,16,23,6th June 2021,
6637,1273,1233,977,ESP,Eduardo,De,0.034,1.36,40,-2.09,-,27,23,6th June 2021,
17789,1273,1235,978,AUS,Kade,McBride,0.034,1.36,40,-2.08,-,29,23,6th June 2021,
13918,1275,1251,1100,KOR,Changwon,Han,0.0339,1.36,40,-1.24,-,30,23,6th June 2021,
25664,1276,1231,926,KOR,Luke,Kwon,0.0338,1.35,40,-2.48,-,27,23,6th June 2021,
7174,1277,1249,1055,JPN,Takashi,Iwamoto,0.0337,1.35,40,-1.56,-,35,23,6th June 2021,
20848,1278,1266,1212,FRA,Paul,Elissalde,0.0335,1.34,40,-0.68,-,29,23,6th June 2021,
13100,1279,1264,1110,THA,Poosit,Supupramai,0.0334,1.33,40,-1.2,-,20,23,6th June 2021,
16823,1280,1878,1894,RSA,Makgetha,Mazibuko,0.0333,1.5,45,-,1.5,45,23,6th June 2021,
20853,1280,1275,1894,FRA,Mathis,Pansart,0.0333,1.33,40,-,1.33,25,23,6th June 2021,
19674,1280,1275,1894,JPN,Kazumasa,Matsuda,0.0333,1.33,40,-,1.33,10,23,6th June 2021,
19163,1280,1275,1894,JPN,Taiko,Nishiyama,0.0333,1.33,40,-,1.33,10,23,6th June 2021,
21881,1280,1878,1894,SWE,Mathias,Dahl,0.0333,1.33,40,-,1.33,7,23,6th June 2021,
24353,1280,1269,1232,SCO,Christopher,Maclean,0.0333,1.33,40,-0.6,-,21,23,6th June 2021,
15525,1286,1257,1014,KOR,Jaemin,Hwang(Nov1986),0.0331,1.33,40,-1.8,-,31,23,6th June 2021,
14843,1287,1265,1095,ENG,Billy,Hemstock,0.033,1.32,40,-1.3,-,17,23,6th June 2021,
28292,1287,1281,,ENG,OJ,Farrell,0.033,1.32,40,-,1.32,3,23,6th June 2021,
19777,1287,1281,1894,CHN,Cao,Tommy,0.033,1.32,40,-,1.32,14,23,6th June 2021,
19185,1290,1269,1136,IND,Sanjeev,L,0.0328,1.31,40,-1.05,-,23,23,6th June 2021,
18067,1291,1294,1894,JPN,Keita,Suzuki,0.0325,1.3,40,-,1.3,8,23,6th June 2021,
19774,1291,1281,1284,USA,Kyle,Wilshire,0.0325,1.3,40,-0.43,-,5,23,6th June 2021,
20054,1291,1271,1032,SWE,Andreas,Gronkvist,0.0325,1.3,40,-1.7,-,20,23,6th June 2021,
24500,1291,1294,1894,USA,Peyton,White,0.0325,1.3,40,-,1.3,21,23,6th June 2021,
23946,1291,1294,1894,JPN,Akira,Kasahara(Am),0.0325,1.3,40,-,1.3,2,23,6th June 2021,
26648,1291,1281,1282,USA,Noah,Norton(Am),0.0325,1.3,40,-0.44,-,3,23,6th June 2021,
26891,1291,1294,1894,ENG,Thomas,Thurloway,0.0325,1.3,40,-,1.3,12,23,6th June 2021,
25222,1298,1279,1197,SWE,Linus,Lilliedahl,0.0323,1.29,40,-0.8,-,21,23,6th June 2021,
10889,1299,1272,1081,USA,Nicholas,Thompson,0.0322,1.42,44,-1.46,-,44,23,6th June 2021,
8222,1299,1287,1207,WAL,Stuart,Manley,0.0322,1.29,40,-0.85,-,29,23,6th June 2021,
26177,1299,1275,1152,JPN,Ryuta,Kamimura,0.0322,1.29,40,-1,-,20,23,6th June 2021,
12805,1302,1274,1109,ARG,Tommy,Cocha,0.032,1.28,40,-1.26,-,27,23,6th June 2021,
15405,1302,1301,1894,CHN,Chen,Zihao(Sept1996),0.032,1.28,40,-,1.28,32,23,6th June 2021,
19959,1302,1281,1081,FIN,Linus,Vaisanen,0.032,1.28,40,-1.46,-,34,23,6th June 2021,
16032,1305,1287,1167,IND,Abhijit,Singh,0.0319,1.28,40,-0.94,-,26,23,6th June 2021,
13498,1306,1304,1700,KOR,Junghwan,Lee,0.0318,1.27,40,-0.54,1.27,5,23,6th June 2021,
14247,1306,1290,1108,AUS,Nick,Cullen,0.0318,1.27,40,-1.28,-,19,23,6th June 2021,
19574,1306,1304,1894,KOR,Yeunsub,Kim,0.0318,1.27,40,-,1.27,10,23,6th June 2021,
26313,1306,1299,1337,RSA,Werner,Deyzel(Am),0.0318,1.27,40,-0.23,-,4,23,6th June 2021,
12409,1310,1307,1894,JPN,Masatsugu,Fujishima,0.0317,1.27,40,-,1.27,24,23,6th June 2021,
17805,1310,1307,1894,JPN,Kosei,Takeyama,0.0317,1.27,40,-,1.27,3,23,6th June 2021,
19697,1310,1281,1124,TPE,Wang,Wei,0.0317,1.27,40,-1.17,-,13,23,6th June 2021,
21383,1310,1289,1176,AUS,Lawry,Flynn(Am),0.0317,1.27,40,-0.9,-,9,23,6th June 2021,
7403,1314,1272,1001,USA,Boo,Weekley,0.0315,1.26,40,-1.99,-,19,23,6th June 2021,
7481,1314,1299,1093,AUS,Steven,Jeffress,0.0315,1.26,40,-1.39,-,21,23,6th June 2021,
18736,1314,1267,747,IRL,Paul,Dunne,0.0315,1.26,40,-4.69,-,35,23,6th June 2021,
22322,1314,1310,1894,NIR,Tom,McKibbin,0.0315,1.26,40,-,1.26,7,23,6th June 2021,
27258,1314,1310,1894,ENG,Ben,Schmidt,0.0315,1.26,40,-,1.26,3,23,6th June 2021,
7741,1319,1290,1241,USA,Steve,Marino,0.0314,1.26,40,-1.86,1.21,33,23,6th June 2021,
23504,1319,1280,1172,USA,Richard,Hoey,0.0314,1.35,43,-0.83,-,43,23,6th June 2021,
7704,1321,1290,1115,AUS,Adam,Blyth,0.0313,1.25,40,-1.26,-,15,23,6th June 2021,
22362,1321,1301,1100,ENG,Darren,Walkley,0.0313,1.25,40,-1.35,-,23,23,6th June 2021,
23825,1323,1268,823,IND,Kshitij,Naveed,0.0312,1.25,40,-3.65,-,18,23,6th June 2021,
21524,1323,1307,1281,KOR,Kyeongjun,Lee,0.0312,1.25,40,-0.5,-,25,23,6th June 2021,
20278,1323,1301,1085,GER,David,Heinzinger,0.0312,1.25,40,-1.44,-,27,23,6th June 2021,
6247,1326,1318,1894,JPN,Tetsuji,Hiratsuka,0.0311,1.24,40,-,1.24,22,23,6th June 2021,
14696,1326,1304,1030,USA,Will,Wilcox,0.0311,1.24,40,-1.77,-,25,23,6th June 2021,
16164,1326,1318,1880,JPN,Masashi,Hidaka,0.0311,1.24,40,-0.01,1.24,24,23,6th June 2021,
26105,1329,1290,1079,USA,Joseph,Lane,0.031,1.24,40,-1.5,-,20,23,6th June 2021,
18933,1330,1324,1894,FRA,Jeremy,Gandon,0.0308,1.23,40,-,1.23,20,23,6th June 2021,
26102,1330,1310,1232,USA,Patrick,Cover,0.0308,1.23,40,-0.7,-,25,23,6th June 2021,
15211,1332,1327,1043,ZIM,Benjamin,Follett-Smith,0.0307,1.23,40,-2.96,1.23,35,23,6th June 2021,
21516,1332,1315,1285,KOR,Kyubeom,Jun,0.0307,1.23,40,-0.5,-,13,23,6th June 2021,
23824,1334,1313,1253,IND,Ankur,Chadha,0.0306,1.22,40,-0.65,-,22,23,6th June 2021,
7636,1335,1330,1514,USA,Hunter,Mahan,0.0304,1.22,40,-1.03,1.22,39,23,6th June 2021,
18787,1335,1298,1024,USA,Nicolas,Paez,0.0304,1.22,40,-1.83,-,14,23,6th June 2021,
8408,1337,1334,1894,NZL,Kevin,Chun,0.0303,1.21,40,-,1.21,15,23,6th June 2021,
15531,1337,1334,1894,KOR,Bongsub,Kim,0.0303,1.21,40,-,1.21,31,23,6th June 2021,
18405,1337,1334,1894,KOR,Taehyun,Kong,0.0303,1.21,40,-,1.21,5,23,6th June 2021,
15920,1340,1339,1894,AUS,Tim,Hart,0.0302,1.21,40,-,1.21,16,23,6th June 2021,
14470,1340,1339,1894,AUS,Anthony,Choat,0.0302,1.21,40,-,1.21,11,23,6th June 2021,
19390,1340,1339,1339,AUS,Cameron,John,0.0302,1.21,40,-1.5,1.21,15,23,6th June 2021,
20556,1340,1339,1894,AUS,Jarrod,Stirling,0.0302,1.21,40,-,1.21,18,23,6th June 2021,
23288,1340,1320,1223,ENG,Harry,Konig,0.0302,1.21,40,-0.75,-,27,23,6th June 2021,
22909,1340,1320,1223,RSA,Theunis,Bezuidenhout,0.0302,1.21,40,-0.75,-,26,23,6th June 2021,
15606,1346,1330,1763,CAN,Albin,Choi,0.0301,1.2,40,-0.45,1.24,20,23,6th June 2021,
24450,1346,1878,1894,USA,Ty,Strafaci,0.0301,1.2,40,-,1.2,5,23,6th June 2021,
16449,1348,1343,1894,DEN,Victor,Gebhard,0.03,1.2,40,-,1.2,34,23,6th June 2021,
8271,1348,1343,1894,RSA,James,Kamte,0.03,1.2,40,-,1.2,21,23,6th June 2021,
28254,1348,1343,,USA,Scott,Stevens,0.03,1.2,40,-,1.2,4,23,6th June 2021,
24624,1348,1343,1824,RSA,Hayden,Griffiths,0.03,1.2,40,-0.14,1.2,34,23,6th June 2021,
24647,1348,1343,1894,RSA,Keaton,Slatter,0.03,1.2,40,-,1.2,30,23,6th June 2021,
22950,1348,1320,1169,KOR,Sangpil,Yoon,0.03,1.2,40,-1,-,27,23,6th June 2021,
22066,1348,1343,1894,ITA,Edoardo,Giletta,0.03,1.2,40,-,1.2,15,23,6th June 2021,
21802,1348,1343,1894,SWE,Jesper,Hagborg,0.03,1.2,40,-,1.2,33,23,6th June 2021,
20665,1348,1343,1894,ENG,Jake,Ayres,0.03,1.2,40,-,1.2,21,23,6th June 2021,
19695,1348,1324,1252,TPE,Tseng,Tzu,0.03,1.2,40,-0.67,-,6,23,6th June 2021,
18393,1348,1343,1691,CHN,Zhang,Jia,0.03,1.2,40,-0.57,1.2,21,23,6th June 2021,
25685,1348,1343,1894,CHN,Xiong,Tianyi,0.03,1.2,40,-,1.2,10,23,6th June 2021,
25097,1348,1343,1894,ENG,Harry,Goddard,0.03,1.2,40,-,1.2,2,23,6th June 2021,
26596,1348,1343,1894,KOR,Dongwon,Kim,0.03,1.2,40,-,1.2,15,23,6th June 2021,
27600,1348,1878,1894,USA,Peter,Kuest,0.03,1.2,40,-,1.2,7,23,6th June 2021,
27815,1348,1343,1894,ESP,Joel,Moscatel,0.03,1.2,40,-,1.2,9,23,6th June 2021,
27942,1348,1343,1894,RSA,Ricky,Hendler,0.03,1.2,40,-,1.2,12,23,6th June 2021,
28157,1348,1343,,FRA,Tom,Vaillant(Am),0.03,1.2,40,-,1.2,5,23,6th June 2021,
11894,1366,1328,1270,ENG,Robert,Dinwiddie,0.0298,1.19,40,-0.61,-,7,23,6th June 2021,
6248,1367,1320,1146,USA,Chad,Campbell,0.0297,1.19,40,-1.15,-,23,23,6th June 2021,
16266,1368,1328,1068,THA,Jakraphan,Premsirigorn,0.0296,1.18,40,-1.6,-,23,23,6th June 2021,
19618,1369,1324,1127,USA,Sam,Fidone,0.0295,1.18,40,-1.23,-,13,23,6th June 2021,
16372,1370,1330,1173,SCO,Jack,McDonald,0.0294,1.17,40,-1,-,18,23,6th June 2021,
12416,1370,1315,909,USA,Drew,Weaver,0.0294,1.47,50,-2.93,-,50,23,6th June 2021,
20744,1370,1330,1173,DEN,Andreas,Lunding,0.0294,1.17,40,-1,-,19,23,6th June 2021,
