Player Id,This week,Last week,End 2020,Ctry,First Name, Last Name,avg_pts,Total pts,Events played (divisor),points lost,points gained,Events played (actual),Week, Weekend date,
18371,1021,1007,1164,THA,Tirawat,Kaewsiribandit,0.0632,2.53,40,-0.91,1.22,31,24,13th June 2021,
11976,1022,1012,1242,RSA,Heinrich,Bruiners,0.063,2.52,40,-0.65,1.23,38,24,13th June 2021,
27464,1023,1008,936,ENG,David,Hague,0.0629,2.52,40,-1.25,-,8,24,13th June 2021,
22087,1023,1015,1436,GER,Jeremy,Paul,0.0629,2.51,40,-0.64,1.92,16,24,13th June 2021,
25530,1025,1013,1033,RSA,Gerhard,Pepler,0.0628,2.51,40,-0.49,-,26,24,13th June 2021,
10078,1026,1000,746,KOR,Innchoon,Hwang,0.0625,2.5,40,-3.46,-,33,24,13th June 2021,
27164,1027,1021,1894,USA,Chandler,Phillips,0.0624,2.5,40,-,2.5,12,24,13th June 2021,
22760,1027,1021,1894,JPN,Ryo,Hisatsune,0.0624,2.5,40,-,2.5,8,24,13th June 2021,
19869,1029,1008,813,USA,Jack,Maguire,0.0623,3.05,49,-2.14,-,49,24,13th June 2021,
17785,1030,1011,863,AUS,Cory,Crawford,0.0622,2.49,40,-1.92,-,28,24,13th June 2021,
21197,1031,1018,957,RSA,Herman,Loubser,0.062,2.48,40,-1.13,-,24,24,13th June 2021,
15616,1032,1016,899,ESP,Scott,Fernandez,0.0618,2.47,40,-1.61,-,39,24,13th June 2021,
11569,1033,1023,1246,USA,Mark,Baldwin,0.0617,2.47,40,-0.62,1.2,34,24,13th June 2021,
3485,1034,1026,1894,ESP,Jose,M,0.0613,2.45,40,-,2.45,12,24,13th June 2021,
27124,1035,1023,948,ENG,David,Langley,0.061,2.44,40,-1.25,-,11,24,13th June 2021,
4871,1035,1016,905,NZL,Steven,Alker,0.061,2.44,40,-3.26,1.68,39,24,13th June 2021,
20125,1037,1020,910,SWE,Anton,Wilbertsson,0.0609,2.43,40,-1.57,-,35,24,13th June 2021,
13916,1038,1028,1862,KOR,Jinjae,Byun,0.0608,2.43,40,-0.04,2.43,6,24,13th June 2021,
23163,1039,1019,865,ENG,Will,Enefer,0.0607,2.43,40,-1.96,-,20,24,13th June 2021,
28203,1040,1033,,JPN,Aguri,Iwasaki,0.06,2.4,40,-,2.4,3,24,13th June 2021,
25273,1040,1033,1894,NED,Mike,Toorop,0.06,2.4,40,-,2.4,20,24,13th June 2021,
24950,1040,1033,1894,SUI,Robert,Foley(Am),0.06,2.4,40,-,2.4,4,24,13th June 2021,
22386,1040,1033,1894,DEN,August,Thor,0.06,2.4,40,-,2.4,14,24,13th June 2021,
24457,1040,1033,1894,CHN,Yue,Liu,0.06,2.4,40,-,2.4,17,24,13th June 2021,
17881,1045,1025,915,TPE,Chun-an,Yu,0.0598,2.39,40,-1.55,-,5,24,13th June 2021,
13760,1046,1029,856,USA,Martin,Piller,0.0591,2.72,46,-1.85,-,46,24,13th June 2021,
18590,1046,1032,992,USA,Justin,Hueber,0.0591,2.36,40,-0.98,-,20,24,13th June 2021,
22012,1048,1041,1197,RSA,Matt,Saulez,0.0589,2.35,40,-0.94,1.2,22,24,13th June 2021,
12217,1049,1042,1234,FRA,Victor,Riu,0.0588,2.35,40,-0.83,1.26,30,24,13th June 2021,
20668,1050,1042,1200,IRL,David,Carey,0.0586,2.34,40,-1.04,1.3,26,24,13th June 2021,
25039,1051,1044,969,USA,Cole,Miller,0.0583,2.33,40,-1.19,-,21,24,13th June 2021,
8612,1052,1039,828,MAS,Ben,Leong,0.0577,2.31,40,-2.51,-,19,24,13th June 2021,
10316,1053,1030,761,USA,Berry,Henson,0.0576,2.3,40,-3.34,-,27,24,13th June 2021,
4331,1054,1031,775,SWE,Robert,Karlsson,0.0575,2.3,40,-3.1,-,22,24,13th June 2021,
11953,1055,1054,878,RSA,Christiaan,Basson,0.0574,2.41,42,-2.15,-,42,24,13th June 2021,
19620,1056,1049,997,MEX,Raul,Pereda,0.0573,2.29,40,-1,-,23,24,13th June 2021,
22969,1057,1051,1230,GER,Christian,Braeunig,0.0572,2.29,40,-0.86,1.2,38,24,13th June 2021,
5973,1058,1046,788,THA,Thongchai,Jaidee,0.057,2.28,40,-2.99,-,17,24,13th June 2021,
15634,1059,1052,679,USA,Martin,Trainer,0.0569,2.96,52,-7.35,1.26,54,24,13th June 2021,
11773,1060,1045,631,JPN,Yoshinori,Fujimoto,0.0568,2.27,40,-5.71,-,28,24,13th June 2021,
18240,1061,1039,777,FRA,Cyril,Bouniol,0.0566,2.27,40,-3.13,-,33,24,13th June 2021,
9634,1062,1033,735,KOR,Daehyun,Kim,0.056,2.24,40,-3.83,-,31,24,13th June 2021,
15088,1062,1062,1894,JPN,Hiroki,Abe,0.056,2.24,40,-,2.24,25,24,13th June 2021,
16006,1064,1055,953,AUS,Junseok,Lee,0.0559,2.24,40,-1.38,-,31,24,13th June 2021,
17585,1064,1049,794,IRL,Gavin,Moynihan,0.0559,2.57,46,-3.39,-,46,24,13th June 2021,
5043,1066,1053,781,IND,Mukesh,Kumar,0.0555,2.22,40,-3.15,-,24,24,13th June 2021,
14893,1067,1047,794,SWE,Niclas,Johansson,0.0552,2.43,44,-2.76,-,44,24,13th June 2021,
23112,1067,1064,1487,GER,Jannik,De,0.0552,2.21,40,-0.31,1.4,6,24,13th June 2021,
7478,1069,1063,1432,AUS,Scott,Strange,0.0551,2.21,40,-0.87,1.84,36,24,13th June 2021,
23420,1069,1059,930,IRL,Jonathan,Yates,0.0551,2.2,40,-1.62,-,35,24,13th June 2021,
15731,1071,1067,1399,JPN,Takuya,Higa,0.055,2.2,40,-0.36,1.24,12,24,13th June 2021,
19360,1071,1055,941,USA,Matt,Atkins,0.055,2.7,49,-1.22,-,49,24,13th June 2021,
21059,1071,1071,1894,IND,Shivendra,Sisodia,0.055,2.2,40,-,2.2,21,24,13th June 2021,
16650,1074,1057,922,FRA,Sebastien,Gros,0.0549,2.19,40,-1.69,-,25,24,13th June 2021,
11864,1074,1048,739,RSA,Toto,Thimba,0.0549,2.3,42,-4.17,-,42,24,13th June 2021,
18624,1076,1060,983,CHN,Xiao,Bowen,0.0547,2.19,40,-1.22,-,29,24,13th June 2021,
17747,1077,1058,884,NOR,Andreas,Halvorsen,0.0543,2.17,40,-2.01,-,33,24,13th June 2021,
20418,1078,1068,1254,SWE,William,Nygard,0.054,2.16,40,-1.04,1.33,32,24,13th June 2021,
11900,1079,1065,943,ARG,Emilio,Puma,0.0538,2.15,40,-1.57,-,16,24,13th June 2021,
6386,1079,1072,1334,MAS,Danny,Chia,0.0538,2.15,40,-1.1,1.73,15,24,13th June 2021,
17237,1081,1068,1262,BRA,Rodrigo,Lee,0.0537,2.15,40,-1.31,1.62,30,24,13th June 2021,
17203,1082,1065,895,RSA,Desne,van,0.0534,2.14,40,-1.96,-,33,24,13th June 2021,
12290,1082,1068,1121,JPN,Toru,Nakajima,0.0534,2.14,40,-1.62,1.3,39,24,13th June 2021,
15378,1084,1084,1449,JPN,Yuto,Katsumata,0.0533,2.13,40,-0.31,1.24,21,24,13th June 2021,
18953,1084,1072,947,NED,Lars,Keunen,0.0533,2.13,40,-1.57,-,33,24,13th June 2021,
12857,1086,1087,1894,RSA,Robbie,Lupini,0.0532,2.13,40,-,2.13,33,24,13th June 2021,
13259,1087,1081,1010,ENG,Sam,Robinson,0.0527,2.11,40,-1.04,-,14,24,13th June 2021,
25891,1088,1081,987,ENG,Mitch,Waite,0.0525,2.1,40,-1.29,-,26,24,13th June 2021,
13104,1088,1084,1011,USA,Mark,Blakefield,0.0525,2.1,40,-1.04,-,36,24,13th June 2021,
11587,1088,1092,1894,CHN,Yuan,Tian,0.0525,2.1,40,-,2.1,20,24,13th June 2021,
7180,1088,1072,853,USA,Han,Lee,0.0525,2.1,40,-2.42,-,35,24,13th June 2021,
23313,1088,1083,1358,RSA,Paul,Boshoff,0.0525,2.1,40,-0.85,1.49,31,24,13th June 2021,
25464,1093,1077,964,SWE,Niclas,Weiland,0.0524,2.1,40,-1.46,-,24,24,13th June 2021,
8531,1093,1086,1458,THA,Natipong,Srithong,0.0524,2.1,40,-0.83,1.73,29,24,13th June 2021,
7869,1095,1075,877,AUT,Martin,Wiegele,0.0523,2.09,40,-2.16,-,38,24,13th June 2021,
15952,1096,1080,992,ITA,Aron,Zemmer,0.0519,2.54,49,-1.05,-,49,24,13th June 2021,
9591,1097,1091,918,JPN,Tatsunori,Nukaga,0.0518,2.07,40,-1.86,-,34,24,13th June 2021,
13766,1098,1075,797,BAN,Md,Siddikur,0.0517,2.07,40,-3.1,-,21,24,13th June 2021,
14261,1099,1088,988,SRI,Mithun,Perera,0.0516,2.06,40,-1.3,-,17,24,13th June 2021,
16311,1100,1090,989,USA,Patrick,Newcomb,0.0514,2.06,40,-1.3,-,36,24,13th June 2021,
19456,1100,1094,1068,POR,Tomas,Guimaraes,0.0514,2.06,40,-0.73,-,27,24,13th June 2021,
13121,1102,1095,1435,USA,Jay,Choi,0.0512,2.05,40,-0.72,1.54,24,24,13th June 2021,
23962,1103,1097,1128,USA,Chris,Wiatr,0.0509,2.03,40,-0.37,-,13,24,13th June 2021,
12488,1104,1077,799,NOR,Elias,Bertheussen,0.0508,2.03,40,-3.11,-,30,24,13th June 2021,
12339,1104,1077,793,USA,Alex,Prugh,0.0508,2.23,44,-3.6,-,44,24,13th June 2021,
9131,1106,1096,1023,FRA,Julien,Quesne,0.0507,2.03,40,-1.02,-,23,24,13th June 2021,
17493,1107,1102,1646,KOR,Daihan,Lee,0.0505,2.02,40,-0.49,1.86,29,24,13th June 2021,
18778,1107,1093,883,ENG,James,Allan,0.0505,2.02,40,-2.17,-,29,24,13th June 2021,
7024,1109,1097,825,KOR,Jinho,Choi,0.0501,2,40,-2.86,-,36,24,13th June 2021,
21880,1109,1103,1235,USA,Trevor,Cone,0.0501,2.41,48,-0.84,1.23,48,24,13th June 2021,
25662,1111,1109,1894,FRA,Theo,Brizard(Am),0.05,2,40,-,2,15,24,13th June 2021,
26937,1111,1109,1894,ITA,Ludovico,Addabbo,0.05,2,40,-,2,17,24,13th June 2021,
27429,1111,1882,1894,SCO,Jeff,Wright,0.05,2,40,-,2,9,24,13th June 2021,
14067,1111,1882,1894,ENG,George,Woolgar,0.05,2,40,-,2,16,24,13th June 2021,
17163,1115,1103,933,AUS,Ben,Eccles,0.0498,1.99,40,-1.79,-,30,24,13th June 2021,
8182,1116,1060,540,SWE,Jonas,Blixt,0.0496,1.99,40,-8.23,-,22,24,13th June 2021,
16814,1117,1118,,KOR,Jaehyung,Ham,0.0495,1.98,40,-,1.98,4,24,13th June 2021,
17313,1118,1113,1580,ESP,Borja,Virto,0.0492,1.97,40,-0.61,1.74,35,24,13th June 2021,
5685,1118,1100,916,SGP,Mardan,Mamat,0.0492,1.97,40,-1.97,-,23,24,13th June 2021,
19076,1118,1107,1060,AUS,Brody,Martin,0.0492,1.97,40,-0.88,-,8,24,13th June 2021,
27567,1121,1117,1128,USA,Garrett,May,0.0489,1.96,40,-0.44,-,11,24,13th June 2021,
16197,1121,1097,855,KOR,Jaeho,Kim,0.0489,1.95,40,-2.53,-,32,24,13th June 2021,
13835,1123,1105,902,KOR,Jaewoong,Eom,0.0488,1.95,40,-2.12,-,36,24,13th June 2021,
20448,1123,1115,1060,JPN,Yuto,Katsuragawa,0.0488,1.95,40,-0.9,-,12,24,13th June 2021,
21195,1123,1106,980,RSA,Jason,Froneman,0.0488,1.95,40,-1.49,-,31,24,13th June 2021,
20150,1126,1108,1001,SWE,Gabriel,Axell,0.0487,1.95,40,-1.3,-,31,24,13th June 2021,
20946,1127,1113,1003,JPN,Daiki,Imano,0.0485,1.94,40,-1.28,-,30,24,13th June 2021,
26935,1128,1120,1090,AUT,Alexander,,0.0484,1.93,40,-0.73,-,18,24,13th June 2021,
24664,1129,1116,998,SWE,Tobias,Ruth,0.0483,1.93,40,-1.36,-,34,24,13th June 2021,
6433,1130,1109,884,TPE,Lin,Wen-Tang,0.0482,1.93,40,-2.25,-,11,24,13th June 2021,
27364,1131,1589,1543,USA,Davis,Thompson(Am),0.0481,1.92,40,-0.38,1.37,5,24,13th June 2021,
18869,1131,1124,945,USA,Rick,Lamb,0.0481,1.92,40,-1.79,-,40,24,13th June 2021,
14127,1133,1120,1036,USA,Andy,Pope,0.048,1.92,40,-1.07,-,36,24,13th June 2021,
26226,1134,1131,1753,JPN,Tomofumi,Ouchi,0.0478,1.91,40,-0.36,1.85,17,24,13th June 2021,
14958,1135,1119,955,JPN,Daisuke,Matsubara,0.0477,1.91,40,-1.7,-,29,24,13th June 2021,
21513,1135,1100,773,KOR,Galam,Jeon,0.0477,1.91,40,-3.51,-,26,24,13th June 2021,
16138,1137,1124,1275,USA,Brian,Richey,0.0476,1.9,40,-1.29,1.4,33,24,13th June 2021,
16845,1138,1120,973,AUS,Brady,Watt,0.0474,1.9,40,-1.59,-,18,24,13th June 2021,
3323,1139,1132,1088,ENG,Graeme,Storm,0.0473,1.89,40,-0.78,-,15,24,13th June 2021,
21202,1140,1129,1221,RSA,Albert,Venter,0.0472,1.89,40,-1.3,1.2,39,24,13th June 2021,
18555,1141,1132,1054,ENG,Jamie,Rutherford,0.047,1.88,40,-1.03,-,20,24,13th June 2021,
11661,1142,1137,1098,SWE,Pontus,Widegren,0.0468,1.87,40,-0.73,-,27,24,13th June 2021,
17197,1142,1141,1503,RSA,CJ,du,0.0468,1.87,40,-0.43,1.23,39,24,13th June 2021,
22963,1144,1127,882,RSA,Clinton,Grobler,0.0467,1.91,41,-2.28,-,41,24,13th June 2021,
16921,1145,1135,963,NZL,Harry,Bateman,0.0466,1.86,40,-1.72,-,19,24,13th June 2021,
16807,1146,1130,898,USA,Chase,Wright,0.0463,2.27,49,-2.64,-,49,24,13th June 2021,
13093,1146,1127,889,THA,Raththee,Sirithanakunsak,0.0463,1.85,40,-2.27,-,17,24,13th June 2021,
19164,1146,1147,,JPN,Yuya,Tokumitsu,0.0463,1.85,40,-,1.85,2,24,13th June 2021,
26197,1149,1143,1118,RSA,Reinhardt,Blaauw,0.0461,1.84,40,-0.64,-,31,24,13th June 2021,
13151,1150,1149,1894,JPN,Tomohiro,Umeyama,0.046,1.84,40,-,1.84,29,24,13th June 2021,
15614,1151,1144,1412,USA,Andrew,Yun,0.0457,1.83,40,-0.77,1.32,18,24,13th June 2021,
17564,1151,1124,732,USA,Dominic,Bozzelli,0.0457,2.1,46,-4.78,-,46,24,13th June 2021,
19552,1151,1135,934,USA,Ethan,Tracy,0.0457,1.83,40,-1.95,-,27,24,13th June 2021,
19068,1151,1147,1128,AUS,Haydn,Barron(Am),0.0457,1.83,40,-0.57,-,3,24,13th June 2021,
19979,1151,1145,1355,ENG,Jamie,Dick,0.0457,1.83,40,-0.83,1.2,17,24,13th June 2021,
26477,1156,1139,975,RSA,Hennie,O'Kennedy,0.0456,1.83,40,-1.64,-,34,24,13th June 2021,
13544,1157,1153,1894,USA,Josh,Hart,0.0455,1.82,40,-,1.82,3,24,13th June 2021,
21885,1157,1134,889,USA,Jonathan,Garrick,0.0455,1.82,40,-2.3,-,20,24,13th June 2021,
15653,1159,1140,948,THA,Kasidit,Lepkurte,0.0454,1.82,40,-1.88,-,24,24,13th June 2021,
15864,1160,1137,924,RSA,Ruan,de,0.0453,2.18,48,-2.64,-,48,24,13th June 2021,
12622,1161,1882,1894,CHN,He,Shaocai,0.045,1.8,40,-,1.8,23,24,13th June 2021,
22643,1161,1159,,KOR,Kangho,Cha,0.045,1.8,40,-,1.8,6,24,13th June 2021,
18983,1161,1149,1087,CHN,Lin,Yuxin(Am),0.045,1.8,40,-0.88,-,12,24,13th June 2021,
24903,1161,1159,1894,RSA,Otto,Van,0.045,1.8,40,-,1.8,3,24,13th June 2021,
874,1165,1142,701,RSA,Ernie,Els,0.0444,1.78,40,-4.83,-,21,24,13th June 2021,
7045,1165,1158,1468,JPN,Azuma,Yano,0.0444,1.78,40,-0.7,1.3,27,24,13th June 2021,
20431,1165,1159,1135,ENG,Michael,Bullen,0.0444,1.78,40,-0.59,-,21,24,13th June 2021,
5697,1168,1155,1053,AUS,Steve,Allan,0.0443,1.77,40,-1.14,-,9,24,13th June 2021,
19874,1169,1152,1020,FRA,Maxime,Radureau,0.0442,1.77,40,-1.3,-,17,24,13th June 2021,
21970,1169,1153,1024,FRA,Julien,De,0.0442,1.77,40,-1.28,-,34,24,13th June 2021,
14688,1171,1157,1048,POR,Tomas,Silva,0.0441,1.76,40,-1.16,-,21,24,13th June 2021,
21740,1172,1817,1663,KOR,Jeongmin,Park,0.0435,1.74,40,-0.49,1.62,31,24,13th June 2021,
18713,1172,1149,895,USA,Kevin,Lucas,0.0435,1.74,40,-2.35,-,37,24,13th June 2021,
13480,1174,1170,1894,JPN,Yuichi,Ohta,0.0433,1.73,40,-,1.73,5,24,13th June 2021,
17790,1175,1163,1009,AUS,Aaron,Wilkin,0.0432,1.73,40,-1.43,-,27,24,13th June 2021,
12838,1176,1145,765,ENG,Steve,Lewton,0.0431,1.72,40,-4.02,-,39,24,13th June 2021,
7020,1176,1164,1106,KOR,Soonsang,Hong,0.0431,1.72,40,-0.84,-,35,24,13th June 2021,
7048,1176,1167,1123,SWE,Carl,Pettersson,0.0431,1.72,40,-0.73,-,6,24,13th June 2021,
11738,1176,1162,990,TPE,Hung,Chien-Yao,0.0431,1.72,40,-1.63,-,17,24,13th June 2021,
17775,1180,1174,1894,KOR,Geonha,Kim,0.0427,1.71,40,-,1.71,25,24,13th June 2021,
18202,1180,1155,813,ENG,Jack,Harrison,0.0427,1.71,40,-3.24,-,32,24,13th June 2021,
21642,1182,1168,1406,USA,Joseph,Winslow,0.0426,1.71,40,-0.8,1.21,39,24,13th June 2021,
24541,1183,1164,946,HKG,Motin,Yeung,0.0424,1.7,40,-2,-,21,24,13th June 2021,
10189,1184,1173,1012,JPN,Yuta,Kinoshita,0.042,1.68,40,-1.45,-,32,24,13th June 2021,
5771,1185,1172,1072,IND,Jyoti,Randhawa,0.0418,1.67,40,-1.11,-,18,24,13th June 2021,
14970,1185,1179,1543,FRA,Clement,Berardo,0.0418,1.67,40,-0.52,1.26,27,24,13th June 2021,
15487,1185,1175,1126,MEX,Sebastian,Vazquez,0.0418,1.67,40,-0.76,-,29,24,13th June 2021,
17460,1185,1175,1133,KOR,Seunghwan,Jung,0.0418,1.67,40,-0.7,-,14,24,13th June 2021,
16563,1189,1166,932,TPE,Lee,Chieh-po,0.0417,1.67,40,-2.12,-,22,24,13th June 2021,
6846,1190,1177,1077,USA,Ricky,Barnes,0.0416,1.66,40,-1.08,-,32,24,13th June 2021,
25600,1191,1180,1155,GER,Lukas,Euler,0.0414,1.66,40,-0.63,-,7,24,13th June 2021,
27820,1192,1182,1160,USA,John,Pak,0.0413,1.65,40,-0.6,-,2,24,13th June 2021,
22852,1193,1190,1894,AUS,John,Lyras,0.0408,1.63,40,-0.09,1.73,9,24,13th June 2021,
18860,1193,1178,976,SWE,Oscar,Zetterwall,0.0408,1.63,40,-1.83,-,20,24,13th June 2021,
24756,1193,1180,1044,THA,Panuwat,Bulsombath,0.0408,1.63,40,-1.3,-,17,24,13th June 2021,
21310,1196,1169,879,USA,Charlie,Danielson,0.0407,1.63,40,-2.59,-,10,24,13th June 2021,
10292,1197,1171,848,USA,Steve,Wheatcroft,0.0406,1.63,40,-2.93,-,17,24,13th June 2021,
28194,1198,1194,,KOR,Sejin,Lee,0.0405,1.62,40,-,1.62,6,24,13th June 2021,
17835,1198,1194,1894,ENG,Gary,King,0.0405,1.62,40,-,1.62,13,24,13th June 2021,
19083,1200,1192,1636,JPN,Taisho,Okabe,0.0402,1.61,40,-0.31,1.24,20,24,13th June 2021,
22832,1200,1185,1071,COL,Santiago,Gomez,0.0402,1.61,40,-1.18,-,21,24,13th June 2021,
15150,1202,1183,967,THA,Suttijet,Kooratanapisan,0.0401,1.61,40,-2.09,-,33,24,13th June 2021,
26500,1203,1198,1894,ENG,Reece,Samson,0.04,1.6,40,-,1.6,11,24,13th June 2021,
26506,1203,1198,1894,ITA,Gregorio,De,0.04,1.6,40,-,1.6,14,24,13th June 2021,
12360,1203,1188,978,GER,Jonas,Kolbing,0.04,1.6,40,-1.84,-,35,24,13th June 2021,
17895,1203,1198,1894,ITA,Stefano,Pitoni,0.04,1.6,40,-,1.6,18,24,13th June 2021,
23000,1203,1198,1894,ESP,Alex,Esmatges,0.04,1.6,40,-,1.6,23,24,13th June 2021,
23782,1203,1198,1894,IRL,Paul,McBride,0.04,1.6,40,-,1.6,29,24,13th June 2021,
25563,1209,1189,1029,USA,Brian,Carlson,0.0399,1.59,40,-1.42,-,20,24,13th June 2021,
10624,1209,1196,1237,FRA,Edouard,Dubois,0.0399,1.6,40,-1.63,1.32,24,24,13th June 2021,
19851,1211,1185,955,CZE,Jan,,0.0397,1.59,40,-2.02,-,33,24,13th June 2021,
12332,1212,1191,1007,THA,Namchok,Tantipokhakul,0.0396,1.59,40,-1.6,-,28,24,13th June 2021,
27687,1213,1208,1894,ENG,Thomas,Forster,0.0393,1.57,40,-,1.57,9,24,13th June 2021,
21380,1213,1205,1894,AUS,Louis,Dobbelaar(Am),0.0393,1.57,40,-0.03,1.61,7,24,13th June 2021,
24345,1213,1192,1065,RSA,Marthin,Scheepers,0.0393,1.57,40,-1.25,-,32,24,13th June 2021,
11048,1216,1185,828,USA,Sam,Saunders,0.0392,1.57,40,-3.25,-,31,24,13th June 2021,
27463,1217,1204,1142,ENG,Bailey,Gill,0.0391,1.57,40,-0.78,-,9,24,13th June 2021,
19906,1217,1196,1033,SCO,Craig,Ross,0.0391,1.56,40,-1.44,-,32,24,13th June 2021,
26134,1219,1183,844,USA,John,Somers,0.0386,1.54,40,-3.08,-,35,24,13th June 2021,
19827,1220,1198,1047,KOR,Junhyeok,Park,0.0385,1.54,40,-1.39,-,23,24,13th June 2021,
23823,1221,1213,1858,IND,Sachin,Baisoya,0.0383,1.53,40,-0.11,1.6,20,24,13th June 2021,
20713,1222,1209,1150,GER,Michael,Hirmer,0.0382,1.53,40,-0.78,-,22,24,13th June 2021,
9984,1223,1206,962,THA,Chinnarat,Phadungsil,0.038,1.52,40,-2.07,-,23,24,13th June 2021,
7708,1223,1211,895,AUS,Ashley,Hall,0.038,1.52,40,-2.57,-,16,24,13th June 2021,
22738,1223,1211,1149,AUS,Jediah,Morgan(Am),0.038,1.52,40,-0.79,-,8,24,13th June 2021,
17401,1226,1209,1089,JPN,Takanori,Konishi,0.0378,1.51,40,-1.16,-,27,24,13th June 2021,
15100,1227,1218,1219,JPN,Naoto,Takayanagi,0.0375,1.5,40,-0.5,-,35,24,13th June 2021,
28324,1227,1223,,USA,Brad,Marek,0.0375,1.5,40,-,1.5,1,24,13th June 2021,
23523,1227,1207,967,RSA,Estiaan,Conradie,0.0375,1.5,40,-2.02,-,35,24,13th June 2021,
20633,1227,1221,1661,IMN,Tom,Gandy,0.0375,1.5,40,-0.31,1.2,35,24,13th June 2021,
20256,1231,1216,1145,DEN,Nicolai,Tinning,0.0374,1.5,40,-0.85,-,31,24,13th June 2021,
24317,1232,1221,1124,THA,Thaya,Limpipolpaibul,0.0368,1.47,40,-0.97,-,17,24,13th June 2021,
15536,1233,1215,1026,KOR,Minjun,Kim,0.0367,1.47,40,-1.56,-,30,24,13th June 2021,
6150,1233,1217,856,WAL,Bradley,Dredge,0.0367,1.47,40,-3,-,20,24,13th June 2021,
21394,1233,1218,1031,IND,Priyanshu,Singh,0.0367,1.47,40,-1.54,-,25,24,13th June 2021,
21502,1236,1227,1217,USA,Brad,Brunner,0.0365,1.46,40,-0.55,-,20,24,13th June 2021,
15967,1237,1224,1091,THA,Arnond,Vongvanij,0.0362,1.45,40,-1.21,-,23,24,13th June 2021,
20597,1237,1230,1195,GER,Jakob,van,0.0362,1.45,40,-0.65,-,20,24,13th June 2021,
20414,1237,1218,1078,SWE,Per,Langfors,0.0362,1.59,44,-1.56,-,44,24,13th June 2021,
25237,1240,1231,1168,FRA,Henry,Simpson,0.036,1.44,40,-0.77,-,29,24,13th June 2021,
26741,1240,1226,1110,RSA,Byron,Coetzee,0.036,1.44,40,-1.1,-,24,24,13th June 2021,
16722,1240,1237,1894,CHN,Zhou,Ziqin(Am),0.036,1.44,40,-,1.44,11,24,13th June 2021,
12889,1240,1214,852,MAS,Nicholas,Fung,0.036,1.44,40,-3.09,-,28,24,13th June 2021,
18301,1240,1237,1894,KOR,Junhyung,An,0.036,1.44,40,-,1.44,7,24,13th June 2021,
19817,1245,1236,1166,KOR,Sungmin,Cho,0.0353,1.41,40,-0.81,-,31,24,13th June 2021,
23152,1245,1246,1684,RSA,Quintin,Wilsnach,0.0353,1.41,40,-0.37,1.2,33,24,13th June 2021,
21839,1245,1240,1231,GER,Philipp,Matlari(Am),0.0353,1.41,40,-0.52,-,6,24,13th June 2021,
22508,1248,1254,1894,GER,Timo,Vahlenkamp(Am),0.035,1.4,40,-,1.4,13,24,13th June 2021,
21033,1248,1247,1260,JPN,Shota,Seki,0.035,1.4,40,-0.44,-,6,24,13th June 2021,
20986,1248,1247,1260,JPN,Taisei,Yamada,0.035,1.4,40,-0.44,-,12,24,13th June 2021,
6453,1251,1237,1122,MAS,M.,Sasidaran,0.0349,1.4,40,-1.05,-,8,24,13th June 2021,
25976,1252,1249,1178,ENG,Curtis,Knipes,0.0346,1.38,40,-0.78,-,17,24,13th June 2021,
11274,1252,1231,931,USA,Andrew,Svoboda,0.0346,1.38,40,-2.41,-,22,24,13th June 2021,
21854,1252,1234,1022,ENG,Bradley,Moore,0.0346,1.38,40,-1.67,-,23,24,13th June 2021,
13684,1255,1252,1390,THA,Thanyakon,Khrongpha,0.0345,1.38,40,-1.18,1.22,35,24,13th June 2021,
17144,1256,1245,1083,AUS,Taylor,MacDonald,0.0344,1.38,40,-1.31,-,12,24,13th June 2021,
16129,1257,1257,1303,CHN,Guan,Tianlang,0.0343,1.37,40,-0.25,-,11,24,13th June 2021,
15610,1257,1224,856,USA,Luke,Guthrie,0.0343,1.68,49,-2.79,-,49,24,13th June 2021,
3703,1257,1257,1303,USA,Brad,Schneider,0.0343,1.37,40,-0.25,-,12,24,13th June 2021,
23123,1257,1228,914,KOR,Hanmil,Jung,0.0343,1.37,40,-2.61,-,32,24,13th June 2021,
24493,1257,1257,1303,USA,Joshua,Lee,0.0343,1.37,40,-0.25,-,25,24,13th June 2021,
24965,1262,1882,1894,USA,Broc,Everett,0.0342,1.37,40,-,1.37,5,24,13th June 2021,
16695,1262,1240,1044,USA,Derek,Barron,0.0342,1.37,40,-1.56,-,16,24,13th June 2021,
24616,1262,1264,1894,RSA,Bradley,Diggeden,0.0342,1.37,40,-0.03,1.4,21,24,13th June 2021,
20822,1262,1257,1243,FRA,Alexandre,Petit,0.0342,1.37,40,-0.52,-,24,24,13th June 2021,
19351,1262,1233,943,RSA,Matthew,Spacey,0.0342,1.37,40,-2.35,-,31,24,13th June 2021,
24626,1262,1264,1894,RSA,Richard,Joubert,0.0342,1.37,40,-0.03,1.4,34,24,13th June 2021,
22465,1268,1240,1026,ENG,Marco,Penge,0.0341,1.37,40,-1.67,-,24,24,13th June 2021,
15532,1269,1250,1076,KOR,Byungjun,Kim,0.034,1.36,40,-1.39,-,27,24,13th June 2021,
15608,1270,1228,940,USA,Blayne,Barber,0.0339,1.46,43,-2.28,-,43,24,13th June 2021,
13815,1270,1256,1152,USA,Michael,Arnaud,0.0339,1.36,40,-0.93,-,40,24,13th June 2021,
17278,1272,1261,1187,IND,Anil,Bajrang,0.0338,1.35,40,-0.79,-,21,24,13th June 2021,
24055,1272,1266,1209,ENG,Thomas,Sloman,0.0338,1.35,40,-0.68,-,12,24,13th June 2021,
